line,type,full_match,label,id,title,URL,code
1091,MAINLVL,Artikel 3.84b. (overgangsrecht maatregelen ter verduurzaming van het energiegebruik),Artikel,3.84b,(overgangsrecht maatregelen ter verduurzaming van het energiegebruik),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.4_Paragraaf3.4.1_Artikel3.84b,C3_S3_4_P3_4_1_A3_84b
1093,MAINLVL,Artikel 3.85. (uitvoering van aanbevelingen bij het energielabel),Artikel,3.85,(uitvoering van aanbevelingen bij het energielabel),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.4_Paragraaf3.4.1_Artikel3.85,C3_S3_4_P3_4_1_A3_85
1095,MAINLVL,Artikel 3.86. (afbakening maatwerkvoorschriften maatregelen ter verduurzaming van het energiegebruik),Artikel,3.86,(afbakening maatwerkvoorschriften maatregelen ter verduurzaming van het energiegebruik),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.4_Paragraaf3.4.1_Artikel3.86,C3_S3_4_P3_4_1_A3_86
1097,MAINLVL,Artikel 3.87. (labelverplichting kantoorgebouw),Artikel,3.87,(labelverplichting kantoorgebouw),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.4_Paragraaf3.4.1_Artikel3.87,C3_S3_4_P3_4_1_A3_87
1098,SUBLVLI,1.	,Lid,1.,(labelverplichting kantoorgebouw),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.4_Paragraaf3.4.1_Artikel3.87_Lid1,C3_S3_4_P3_4_1_A3_87_SUB1
1099,SUBLVLI,2.	,Lid,2.,(labelverplichting kantoorgebouw),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.4_Paragraaf3.4.1_Artikel3.87_Lid2,C3_S3_4_P3_4_1_A3_87_SUB2
1100,SUBLVLI,3.	,Lid,3.,(labelverplichting kantoorgebouw),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.4_Paragraaf3.4.1_Artikel3.87_Lid3,C3_S3_4_P3_4_1_A3_87_SUB3
1101,SUBLVLI,4.	,Lid,4.,(labelverplichting kantoorgebouw),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.4_Paragraaf3.4.1_Artikel3.87_Lid4,C3_S3_4_P3_4_1_A3_87_SUB4
1102,SUBLVLI,5.	,Lid,5.,(labelverplichting kantoorgebouw),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.4_Paragraaf3.4.1_Artikel3.87_Lid5,C3_S3_4_P3_4_1_A3_87_SUB5
1103,SUBLVLI,6.	,Lid,6.,(labelverplichting kantoorgebouw),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.4_Paragraaf3.4.1_Artikel3.87_Lid6,C3_S3_4_P3_4_1_A3_87_SUB6
1104,MAINLVL,Artikel 3.87a. (uitzondering labelverplichting kantoorgebouw),Artikel,3.87a,(uitzondering labelverplichting kantoorgebouw),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.4_Paragraaf3.4.1_Artikel3.87a,C3_S3_4_P3_4_1_A3_87a
1106,MAINLVL,§ 3.4.2. Laadinfrastructuur voor elektrische voertuigen,§,3.4.2,Laadinfrastructuur voor elektrische voertuigen,https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.4_Paragraaf3.4.2,C3_S3_4_P3_4_2
1107,MAINLVL,Artikel 3.87aa. (aansturingsartikel),Artikel,3.87aa,(aansturingsartikel),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.4_Paragraaf3.4.2_Artikel3.87aa,C3_S3_4_P3_4_2_A3_87aa
1108,SUBLVLI,1.	,Lid,1.,(aansturingsartikel),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.4_Paragraaf3.4.2_Artikel3.87aa_Lid1,C3_S3_4_P3_4_2_A3_87aa_SUB1
1109,SUBLVLI,2.	,Lid,2.,(aansturingsartikel),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.4_Paragraaf3.4.2_Artikel3.87aa_Lid2,C3_S3_4_P3_4_2_A3_87aa_SUB2
1110,MAINLVL,Artikel 3.87b. (oplaadpunt voor elektrische voertuigen),Artikel,3.87b,(oplaadpunt voor elektrische voertuigen),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.4_Paragraaf3.4.2_Artikel3.87b,C3_S3_4_P3_4_2_A3_87b
1112,MAINLVL,Artikel 3.87c. (overgangsrecht),Artikel,3.87c,(overgangsrecht),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.4_Paragraaf3.4.2_Artikel3.87c,C3_S3_4_P3_4_2_A3_87c
1114,MAINLVL,Afdeling 3.5. Bruikbaarheid,Afdeling,3.5,Bruikbaarheid,https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.5,C3_S3_5
1115,MAINLVL,§ 3.5.1. Verblijfsgebied en verblijfsruimte,§,3.5.1,Verblijfsgebied en verblijfsruimte,https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.5_Paragraaf3.5.1,C3_S3_5_P3_5_1
1116,MAINLVL,Artikel 3.88. (aansturingsartikel),Artikel,3.88,(aansturingsartikel),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.5_Paragraaf3.5.1_Artikel3.88,C3_S3_5_P3_5_1_A3_88
1117,SUBLVLI,1.	,Lid,1.,(aansturingsartikel),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.5_Paragraaf3.5.1_Artikel3.88_Lid1,C3_S3_5_P3_5_1_A3_88_SUB1
1118,SUBLVLI,2.	,Lid,2.,(aansturingsartikel),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.5_Paragraaf3.5.1_Artikel3.88_Lid2,C3_S3_5_P3_5_1_A3_88_SUB2
1119,MAINLVL,Artikel 3.89. (aanwezigheid niet-gemeenschappelijk verblijfsgebied),Artikel,3.89,(aanwezigheid niet-gemeenschappelijk verblijfsgebied),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.5_Paragraaf3.5.1_Artikel3.89,C3_S3_5_P3_5_1_A3_89
1121,MAINLVL,Artikel 3.90. (afmetingen verblijfsgebied en verblijfsruimte),Artikel,3.90,(afmetingen verblijfsgebied en verblijfsruimte),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.5_Paragraaf3.5.1_Artikel3.90,C3_S3_5_P3_5_1_A3_90
1122,SUBLVLI,1.	,Lid,1.,(afmetingen verblijfsgebied en verblijfsruimte),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.5_Paragraaf3.5.1_Artikel3.90_Lid1,C3_S3_5_P3_5_1_A3_90_SUB1
1123,SUBLVLI,2.	,Lid,2.,(afmetingen verblijfsgebied en verblijfsruimte),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.5_Paragraaf3.5.1_Artikel3.90_Lid2,C3_S3_5_P3_5_1_A3_90_SUB2
1124,MAINLVL,§ 3.5.2. Toiletruimte,§,3.5.2,Toiletruimte,https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.5_Paragraaf3.5.2,C3_S3_5_P3_5_2
1125,MAINLVL,Artikel 3.91. (aansturingsartikel),Artikel,3.91,(aansturingsartikel),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.5_Paragraaf3.5.2_Artikel3.91,C3_S3_5_P3_5_2_A3_91
1126,SUBLVLI,1.	,Lid,1.,(aansturingsartikel),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.5_Paragraaf3.5.2_Artikel3.91_Lid1,C3_S3_5_P3_5_2_A3_91_SUB1
1127,SUBLVLI,2.	,Lid,2.,(aansturingsartikel),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.5_Paragraaf3.5.2_Artikel3.91_Lid2,C3_S3_5_P3_5_2_A3_91_SUB2
1128,MAINLVL,Artikel 3.92. (aanwezigheid toiletruimte),Artikel,3.92,(aanwezigheid toiletruimte),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.5_Paragraaf3.5.2_Artikel3.92,C3_S3_5_P3_5_2_A3_92
1130,MAINLVL,Artikel 3.93. (afmetingen toiletruimte),Artikel,3.93,(afmetingen toiletruimte),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.5_Paragraaf3.5.2_Artikel3.93,C3_S3_5_P3_5_2_A3_93
1132,MAINLVL,§ 3.5.3. Opstelplaatsen,§,3.5.3,Opstelplaatsen,https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.5_Paragraaf3.5.3,C3_S3_5_P3_5_3
1133,MAINLVL,Artikel 3.94. (aansturingsartikel),Artikel,3.94,(aansturingsartikel),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.5_Paragraaf3.5.3_Artikel3.94,C3_S3_5_P3_5_3_A3_94
1134,SUBLVLI,1.	,Lid,1.,(aansturingsartikel),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.5_Paragraaf3.5.3_Artikel3.94_Lid1,C3_S3_5_P3_5_3_A3_94_SUB1
1135,SUBLVLI,2.	,Lid,2.,(aansturingsartikel),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.5_Paragraaf3.5.3_Artikel3.94_Lid2,C3_S3_5_P3_5_3_A3_94_SUB2
1136,CAPTION,Tabel 3.94,Tabel,3.94,,,
1146,MAINLVL,Artikel 3.95. (aanwezigheid opstelplaats),Artikel,3.95,(aanwezigheid opstelplaats),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.5_Paragraaf3.5.3_Artikel3.95,C3_S3_5_P3_5_3_A3_95
1148,MAINLVL,Artikel 3.96. (afmetingen opstelplaats),Artikel,3.96,(afmetingen opstelplaats),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.5_Paragraaf3.5.3_Artikel3.96,C3_S3_5_P3_5_3_A3_96
1149,SUBLVLI,1.	,Lid,1.,(afmetingen opstelplaats),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.5_Paragraaf3.5.3_Artikel3.96_Lid1,C3_S3_5_P3_5_3_A3_96_SUB1
1150,SUBLVLI,2.	,Lid,2.,(afmetingen opstelplaats),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.5_Paragraaf3.5.3_Artikel3.96_Lid2,C3_S3_5_P3_5_3_A3_96_SUB2
1151,MAINLVL,"Afdeling 3.6. Toegankelijkheid, bereikbaarheid vanaf de openbare weg",Afdeling,3.6,"Toegankelijkheid, bereikbaarheid vanaf de openbare weg",https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.6,C3_S3_6
1152,MAINLVL,Artikel 3.97. (aansturingsartikel),Artikel,3.97,(aansturingsartikel),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.6_Artikel3.97,C3_S3_6_A3_97
1153,SUBLVLI,1.	,Lid,1.,(aansturingsartikel),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.6_Artikel3.97_Lid1,C3_S3_6_A3_97_SUB1
1154,SUBLVLI,2.	,Lid,2.,(aansturingsartikel),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.6_Artikel3.97_Lid2,C3_S3_6_A3_97_SUB2
1155,MAINLVL,Artikel 3.98. (bereikbaarheid van een gebouw),Artikel,3.98,(bereikbaarheid van een gebouw),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.6_Artikel3.98,C3_S3_6_A3_98
1156,SUBLVLI,1.	,Lid,1.,(bereikbaarheid van een gebouw),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.6_Artikel3.98_Lid1,C3_S3_6_A3_98_SUB1
1159,SUBLVLI,2.	,Lid,2.,(bereikbaarheid van een gebouw),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.6_Artikel3.98_Lid2,C3_S3_6_A3_98_SUB2
1160,MAINLVL,Artikel 3.98a. (overgangsrecht: bereikbaarheid van een gebouw),Artikel,3.98a,(overgangsrecht: bereikbaarheid van een gebouw),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.6_Artikel3.98a,C3_S3_6_A3_98a
1164,MAINLVL,Afdeling 3.7. Bouwwerkinstallaties,Afdeling,3.7,Bouwwerkinstallaties,https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.7,C3_S3_7
1165,MAINLVL,§ 3.7.1. Verlichting,§,3.7.1,Verlichting,https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.7_Paragraaf3.7.1,C3_S3_7_P3_7_1
1166,MAINLVL,Artikel 3.99. (aansturingsartikel),Artikel,3.99,(aansturingsartikel),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.7_Paragraaf3.7.1_Artikel3.99,C3_S3_7_P3_7_1_A3_99
1167,SUBLVLI,1.	,Lid,1.,(aansturingsartikel),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.7_Paragraaf3.7.1_Artikel3.99_Lid1,C3_S3_7_P3_7_1_A3_99_SUB1
1168,SUBLVLI,2.	,Lid,2.,(aansturingsartikel),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.7_Paragraaf3.7.1_Artikel3.99_Lid2,C3_S3_7_P3_7_1_A3_99_SUB2
1169,CAPTION,Tabel 3.99,Tabel,3.99,,,
1203,MAINLVL,Artikel 3.100. (verlichting),Artikel,3.100,(verlichting),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.7_Paragraaf3.7.1_Artikel3.100,C3_S3_7_P3_7_1_A3_100
1204,SUBLVLI,1.	,Lid,1.,(verlichting),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.7_Paragraaf3.7.1_Artikel3.100_Lid1,C3_S3_7_P3_7_1_A3_100_SUB1
1205,SUBLVLI,2.	,Lid,2.,(verlichting),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.7_Paragraaf3.7.1_Artikel3.100_Lid2,C3_S3_7_P3_7_1_A3_100_SUB2
1206,SUBLVLI,3.	,Lid,3.,(verlichting),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.7_Paragraaf3.7.1_Artikel3.100_Lid3,C3_S3_7_P3_7_1_A3_100_SUB3
1207,SUBLVLI,4.	,Lid,4.,(verlichting),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.7_Paragraaf3.7.1_Artikel3.100_Lid4,C3_S3_7_P3_7_1_A3_100_SUB4
1208,SUBLVLI,5.	,Lid,5.,(verlichting),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.7_Paragraaf3.7.1_Artikel3.100_Lid5,C3_S3_7_P3_7_1_A3_100_SUB5
1209,MAINLVL,Artikel 3.101. (noodverlichting),Artikel,3.101,(noodverlichting),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.7_Paragraaf3.7.1_Artikel3.101,C3_S3_7_P3_7_1_A3_101
1210,SUBLVLI,1.	,Lid,1.,(noodverlichting),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.7_Paragraaf3.7.1_Artikel3.101_Lid1,C3_S3_7_P3_7_1_A3_101_SUB1
1211,SUBLVLI,2.	,Lid,2.,(noodverlichting),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.7_Paragraaf3.7.1_Artikel3.101_Lid2,C3_S3_7_P3_7_1_A3_101_SUB2
1212,SUBLVLI,3.	,Lid,3.,(noodverlichting),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.7_Paragraaf3.7.1_Artikel3.101_Lid3,C3_S3_7_P3_7_1_A3_101_SUB3
1213,SUBLVLI,4.	,Lid,4.,(noodverlichting),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.7_Paragraaf3.7.1_Artikel3.101_Lid4,C3_S3_7_P3_7_1_A3_101_SUB4
1214,SUBLVLI,5.	,Lid,5.,(noodverlichting),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.7_Paragraaf3.7.1_Artikel3.101_Lid5,C3_S3_7_P3_7_1_A3_101_SUB5
1215,MAINLVL,Artikel 3.102. (aansluiting op voorziening voor elektriciteit),Artikel,3.102,(aansluiting op voorziening voor elektriciteit),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.7_Paragraaf3.7.1_Artikel3.102,C3_S3_7_P3_7_1_A3_102
1217,MAINLVL,Artikel 3.103. (verduisterde ruimte),Artikel,3.103,(verduisterde ruimte),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.7_Paragraaf3.7.1_Artikel3.103,C3_S3_7_P3_7_1_A3_103
1219,MAINLVL,Artikel 3.104. (overgangsrecht: noodverlichting),Artikel,3.104,(overgangsrecht: noodverlichting),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.7_Paragraaf3.7.1_Artikel3.104,C3_S3_7_P3_7_1_A3_104
1221,MAINLVL,§ 3.7.2. Voorziening voor het afnemen en gebruiken van energie,§,3.7.2,Voorziening voor het afnemen en gebruiken van energie,https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.7_Paragraaf3.7.2,C3_S3_7_P3_7_2
1222,MAINLVL,Artikel 3.105. (aansturingsartikel),Artikel,3.105,(aansturingsartikel),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.7_Paragraaf3.7.2_Artikel3.105,C3_S3_7_P3_7_2_A3_105
1223,SUBLVLI,1.	,Lid,1.,(aansturingsartikel),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.7_Paragraaf3.7.2_Artikel3.105_Lid1,C3_S3_7_P3_7_2_A3_105_SUB1
1224,SUBLVLI,2.	,Lid,2.,(aansturingsartikel),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.7_Paragraaf3.7.2_Artikel3.105_Lid2,C3_S3_7_P3_7_2_A3_105_SUB2
1225,MAINLVL,Artikel 3.106. (voorziening voor elektriciteit),Artikel,3.106,(voorziening voor elektriciteit),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.7_Paragraaf3.7.2_Artikel3.106,C3_S3_7_P3_7_2_A3_106
1229,MAINLVL,Artikel 3.107. (voorziening voor gas),Artikel,3.107,(voorziening voor gas),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.7_Paragraaf3.7.2_Artikel3.107,C3_S3_7_P3_7_2_A3_107
1233,MAINLVL,§ 3.7.3. Watervoorziening,§,3.7.3,Watervoorziening,https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.7_Paragraaf3.7.3,C3_S3_7_P3_7_3
1234,MAINLVL,Artikel 3.108. (aansturingsartikel),Artikel,3.108,(aansturingsartikel),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.7_Paragraaf3.7.3_Artikel3.108,C3_S3_7_P3_7_3_A3_108
1235,SUBLVLI,1.	,Lid,1.,(aansturingsartikel),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.7_Paragraaf3.7.3_Artikel3.108_Lid1,C3_S3_7_P3_7_3_A3_108_SUB1
1236,SUBLVLI,2.	,Lid,2.,(aansturingsartikel),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.7_Paragraaf3.7.3_Artikel3.108_Lid2,C3_S3_7_P3_7_3_A3_108_SUB2
1237,MAINLVL,Artikel 3.109. (drinkwatervoorziening),Artikel,3.109,(drinkwatervoorziening),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.7_Paragraaf3.7.3_Artikel3.109,C3_S3_7_P3_7_3_A3_109
1239,MAINLVL,Artikel 3.110. (warmwatervoorziening),Artikel,3.110,(warmwatervoorziening),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.7_Paragraaf3.7.3_Artikel3.110,C3_S3_7_P3_7_3_A3_110
1241,MAINLVL,§ 3.7.4. Afvoer van huishoudelijk afvalwater en hemelwater,§,3.7.4,Afvoer van huishoudelijk afvalwater en hemelwater,https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.7_Paragraaf3.7.4,C3_S3_7_P3_7_4
1242,MAINLVL,Artikel 3.111. (aansturingsartikel),Artikel,3.111,(aansturingsartikel),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.7_Paragraaf3.7.4_Artikel3.111,C3_S3_7_P3_7_4_A3_111
1243,SUBLVLI,1.	,Lid,1.,(aansturingsartikel),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.7_Paragraaf3.7.4_Artikel3.111_Lid1,C3_S3_7_P3_7_4_A3_111_SUB1
1244,SUBLVLI,2.	,Lid,2.,(aansturingsartikel),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.7_Paragraaf3.7.4_Artikel3.111_Lid2,C3_S3_7_P3_7_4_A3_111_SUB2
1245,CAPTION,Tabel 3.111,Tabel,3.111,,,
1264,MAINLVL,Artikel 3.112. (afvoer van huishoudelijk afvalwater),Artikel,3.112,(afvoer van huishoudelijk afvalwater),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.7_Paragraaf3.7.4_Artikel3.112,C3_S3_7_P3_7_4_A3_112
1265,SUBLVLI,1.	,Lid,1.,(afvoer van huishoudelijk afvalwater),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.7_Paragraaf3.7.4_Artikel3.112_Lid1,C3_S3_7_P3_7_4_A3_112_SUB1
1266,SUBLVLI,2.	,Lid,2.,(afvoer van huishoudelijk afvalwater),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.7_Paragraaf3.7.4_Artikel3.112_Lid2,C3_S3_7_P3_7_4_A3_112_SUB2
1267,MAINLVL,Artikel 3.113. (afvoer van hemelwater),Artikel,3.113,(afvoer van hemelwater),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.7_Paragraaf3.7.4_Artikel3.113,C3_S3_7_P3_7_4_A3_113
1269,MAINLVL,§ 3.7.5. Tijdig vaststellen van brand,§,3.7.5,Tijdig vaststellen van brand,https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.7_Paragraaf3.7.5,C3_S3_7_P3_7_5
1270,MAINLVL,Artikel 3.114. (aansturingsartikel),Artikel,3.114,(aansturingsartikel),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.7_Paragraaf3.7.5_Artikel3.114,C3_S3_7_P3_7_5_A3_114
1271,SUBLVLI,1.	,Lid,1.,(aansturingsartikel),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.7_Paragraaf3.7.5_Artikel3.114_Lid1,C3_S3_7_P3_7_5_A3_114_SUB1
1272,SUBLVLI,2.	,Lid,2.,(aansturingsartikel),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.7_Paragraaf3.7.5_Artikel3.114_Lid2,C3_S3_7_P3_7_5_A3_114_SUB2
1273,CAPTION,Tabel 3.114,Tabel,3.114,,,
1309,MAINLVL,Artikel 3.115. (brandmeldinstallatie),Artikel,3.115,(brandmeldinstallatie),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.7_Paragraaf3.7.5_Artikel3.115,C3_S3_7_P3_7_5_A3_115
1310,SUBLVLI,1.	,Lid,1.,(brandmeldinstallatie),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.7_Paragraaf3.7.5_Artikel3.115_Lid1,C3_S3_7_P3_7_5_A3_115_SUB1
1314,SUBLVLI,2.	,Lid,2.,(brandmeldinstallatie),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.7_Paragraaf3.7.5_Artikel3.115_Lid2,C3_S3_7_P3_7_5_A3_115_SUB2
1315,SUBLVLI,3.	,Lid,3.,(brandmeldinstallatie),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.7_Paragraaf3.7.5_Artikel3.115_Lid3,C3_S3_7_P3_7_5_A3_115_SUB3
1319,SUBLVLI,4.	,Lid,4.,(brandmeldinstallatie),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.7_Paragraaf3.7.5_Artikel3.115_Lid4,C3_S3_7_P3_7_5_A3_115_SUB4
1320,MAINLVL,Artikel 3.116. (melding en doormelding),Artikel,3.116,(melding en doormelding),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.7_Paragraaf3.7.5_Artikel3.116,C3_S3_7_P3_7_5_A3_116
1321,SUBLVLI,1.	,Lid,1.,(melding en doormelding),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.7_Paragraaf3.7.5_Artikel3.116_Lid1,C3_S3_7_P3_7_5_A3_116_SUB1
1324,SUBLVLI,2.	,Lid,2.,(melding en doormelding),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.7_Paragraaf3.7.5_Artikel3.116_Lid2,C3_S3_7_P3_7_5_A3_116_SUB2
1325,MAINLVL,Artikel 3.117. (rookmelders),Artikel,3.117,(rookmelders),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.7_Paragraaf3.7.5_Artikel3.117,C3_S3_7_P3_7_5_A3_117
1326,SUBLVLI,1.	,Lid,1.,(rookmelders),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.7_Paragraaf3.7.5_Artikel3.117_Lid1,C3_S3_7_P3_7_5_A3_117_SUB1
1327,SUBLVLI,2.	,Lid,2.,(rookmelders),https://wetten.overheid.nl/BWBR0041297/2024-08-01#Hoofdstuk3_Afdeling3.7_Paragraaf3.7.5_Artikel3.117_Lid2,C3_S3_7_P3_7_5_A3_117_SUB2
